filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
received_362515295006503.jpeg,38722,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,19,"{""name"":""rect"",""x"":208,""y"":788,""width"":230,""height"":42}","{""name"":""FILMET 400"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_364256387983143.jpeg,30395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""rect"",""x"":106,""y"":17,""width"":282,""height"":42}","{""name"":""Azithrocin 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_364256387983143.jpeg,30395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""rect"",""x"":112,""y"":57,""width"":255,""height"":44}","{""name"":""A- Mycin 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_364256387983143.jpeg,30395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""rect"",""x"":115,""y"":101,""width"":301,""height"":39}","{""name"":""Womenton 200ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_364256387983143.jpeg,30395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""rect"",""x"":123,""y"":137,""width"":263,""height"":44}","{""name"":""Resq 60 LIcap"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_364256387983143.jpeg,30395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""rect"",""x"":111,""y"":177,""width"":133,""height"":38}","{""name"":""Jorvan"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_364256387983143.jpeg,30395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""rect"",""x"":119,""y"":211,""width"":223,""height"":39}","{""name"":""Winop 30mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_364256387983143.jpeg,30395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""rect"",""x"":124,""y"":248,""width"":221,""height"":31}","{""name"":""Zikid 100ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_364256387983143.jpeg,30395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""rect"",""x"":133,""y"":276,""width"":276,""height"":50}","{""name"":""Zofra ODT 8mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_364256387983143.jpeg,30395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""rect"",""x"":117,""y"":317,""width"":227,""height"":41}","{""name"":""Zithrox 500"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_364256387983143.jpeg,30395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""rect"",""x"":121,""y"":356,""width"":226,""height"":42}","{""name"":""Xenobese 120"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_364256387983143.jpeg,30395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""rect"",""x"":126,""y"":396,""width"":173,""height"":38}","{""name"":""Thormon"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_364256387983143.jpeg,30395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,11,"{""name"":""rect"",""x"":132,""y"":430,""width"":210,""height"":41}","{""name"":""Ticarel 90"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_364256387983143.jpeg,30395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,12,"{""name"":""rect"",""x"":123,""y"":471,""width"":328,""height"":50}","{""name"":""Xiclav GFS 70ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_364256387983143.jpeg,30395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,13,"{""name"":""rect"",""x"":133,""y"":520,""width"":240,""height"":53}","{""name"":""Exium 40mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_364256387983143.jpeg,30395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,14,"{""name"":""rect"",""x"":138,""y"":569,""width"":267,""height"":38}","{""name"":""Actrapid 100IU"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_364256387983143.jpeg,30395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,15,"{""name"":""rect"",""x"":138,""y"":606,""width"":251,""height"":46}","{""name"":""Seroquet 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_364256387983143.jpeg,30395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,16,"{""name"":""rect"",""x"":131,""y"":650,""width"":237,""height"":45}","{""name"":""Purical 1mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_364256387983143.jpeg,30395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,17,"{""name"":""rect"",""x"":146,""y"":696,""width"":233,""height"":40}","{""name"":""Uromax 400"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_364256387983143.jpeg,30395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,18,"{""name"":""rect"",""x"":116,""y"":737,""width"":170,""height"":39}","{""name"":""Sodicarb"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_364256387983143.jpeg,30395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,19,"{""name"":""rect"",""x"":134,""y"":780,""width"":262,""height"":60}","{""name"":""Filmet 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
